"row_id","order_id","order_date","ship_date","customer_id","product_id","quantity","discount","sales","profit","ship_mode"
"1693","ORD-01124","2025-03-25","2025-04-01","CUST-0198","PROD-0009","12","0.00","5501.52","2375.88","Second Class"
"1694","ORD-01342","2023-11-16","2023-11-18","CUST-0208","PROD-0012","3","0.00","829.71","290.22","Same Day"
"1695","ORD-03124","2025-09-24","2025-09-26","CUST-0044","PROD-0011","10","0.05","4275.95","854.15","Standard Class"
"1696","ORD-05091","2023-08-18","2023-08-23","CUST-0036","PROD-0028","4","0.00","92.76","30.24","Standard Class"
"1697","ORD-04639","2024-09-05","2024-09-06","CUST-0137","PROD-0028","9","0.10","187.84","47.17","First Class"
"1698","ORD-04753","2025-10-29","2025-11-03","CUST-0189","PROD-0025","11","0.00","385.44","179.19","Standard Class"
"1699","ORD-04987","2025-06-23","2025-06-24","CUST-0136","PROD-0009","5","0.00","2292.30","989.95","Second Class"
"1700","ORD-00301","2024-12-20","2024-12-24","CUST-0179","PROD-0027","3","0.00","212.10","92.64","Standard Class"
"1701","ORD-00483","2024-01-14","2024-01-18","CUST-0237","PROD-0037","12","0.00","8711.28","3413.88","Standard Class"
"1702","ORD-06112","2025-03-16","2025-03-20","CUST-0089","PROD-0040","11","0.15","840.10","128.84","Standard Class"
"1703","ORD-02003","2025-09-04","2025-09-10","CUST-0077","PROD-0037","8","0.00","5807.52","2275.92","Standard Class"
"1704","ORD-05162","2024-12-06","2024-12-09","CUST-0213","PROD-0023","11","0.00","71.83","20.79","Standard Class"
"1705","ORD-00077","2025-09-14","2025-09-15","CUST-0243","PROD-0030","11","0.00","5844.96","1848.55","Second Class"
"1706","ORD-05790","2025-10-28","2025-10-30","CUST-0219","PROD-0007","5","0.05","1945.84","503.04","Standard Class"
"1707","ORD-05268","2025-10-09","2025-10-15","CUST-0154","PROD-0023","5","0.00","32.65","9.45","Second Class"
"1708","ORD-03686","2023-07-07","2023-07-09","CUST-0033","PROD-0006","6","0.00","4244.64","1844.82","Standard Class"
"1709","ORD-04582","2023-10-15","2023-10-21","CUST-0025","PROD-0017","1","0.00","93.59","43.72","Second Class"
"1710","ORD-00286","2024-12-20","2024-12-21","CUST-0097","PROD-0025","11","0.20","308.35","102.10","First Class"
"1711","ORD-00217","2024-03-28","2024-04-02","CUST-0095","PROD-0033","2","0.00","1580.02","601.54","Standard Class"
"1712","ORD-06337","2025-01-09","2025-01-15","CUST-0102","PROD-0024","5","0.00","443.10","200.70","Standard Class"
"1713","ORD-00942","2024-04-10","2024-04-11","CUST-0246","PROD-0013","10","0.10","4658.94","1570.94","Standard Class"
"1714","ORD-04138","2025-09-03","2025-09-04","CUST-0197","PROD-0019","3","0.20","248.59","74.50","Standard Class"
"1715","ORD-03345","2025-04-06","2025-04-09","CUST-0028","PROD-0022","5","0.20","112.64","28.14","Standard Class"
"1716","ORD-01492","2025-07-07","2025-07-14","CUST-0052","PROD-0013","2","0.00","1035.32","417.72","Second Class"
"1717","ORD-03244","2025-07-03","2025-07-04","CUST-0144","PROD-0021","10","0.00","696.90","181.40","Standard Class"
"1718","ORD-03692","2025-04-19","2025-04-20","CUST-0184","PROD-0038","5","0.00","830.50","206.45","Standard Class"
"1719","ORD-00791","2024-11-14","2024-11-21","CUST-0065","PROD-0036","10","0.00","4963.90","1355.80","Standard Class"
"1720","ORD-02529","2024-06-22","2024-06-29","CUST-0033","PROD-0007","9","0.10","3318.16","721.12","Standard Class"
"1721","ORD-05451","2025-12-19","2025-12-23","CUST-0161","PROD-0023","3","0.00","19.59","5.67","Standard Class"
"1722","ORD-00665","2023-10-08","2023-10-11","CUST-0072","PROD-0036","3","0.00","1489.17","406.74","First Class"
"1723","ORD-01339","2025-04-29","2025-05-01","CUST-0190","PROD-0030","3","0.10","1434.67","344.74","Standard Class"
"1724","ORD-04085","2025-03-09","2025-03-11","CUST-0029","PROD-0037","9","0.10","5880.11","1907.06","Same Day"
"1725","ORD-06192","2024-08-30","2024-09-04","CUST-0146","PROD-0022","10","0.00","281.60","112.60","Standard Class"
"1726","ORD-04158","2024-06-17","2024-06-18","CUST-0247","PROD-0027","8","0.20","452.48","133.92","Standard Class"
"1727","ORD-05772","2025-10-05","2025-10-06","CUST-0164","PROD-0036","11","0.05","5187.28","1218.37","First Class"
"1728","ORD-03464","2024-09-11","2024-09-18","CUST-0105","PROD-0017","3","0.05","266.73","117.12","Standard Class"
"1729","ORD-00429","2024-11-05","2024-11-08","CUST-0247","PROD-0028","3","0.00","69.57","22.68","Second Class"
"1730","ORD-05884","2023-05-13","2023-05-17","CUST-0109","PROD-0005","2","0.10","469.73","148.27","Standard Class"
"1731","ORD-04759","2025-07-30","2025-08-03","CUST-0141","PROD-0026","3","0.00","231.87","99.75","First Class"
"1732","ORD-00710","2024-02-04","2024-02-11","CUST-0170","PROD-0016","10","0.05","344.85","103.65","Second Class"
"1733","ORD-05548","2025-11-05","2025-11-11","CUST-0200","PROD-0016","9","0.10","294.03","76.95","First Class"
"1734","ORD-05092","2025-04-19","2025-04-25","CUST-0222","PROD-0023","1","0.10","5.88","1.24","Standard Class"
"1735","ORD-03855","2025-05-18","2025-05-25","CUST-0078","PROD-0029","1","0.00","46.62","16.64","First Class"
"1736","ORD-03534","2025-07-17","2025-07-21","CUST-0031","PROD-0030","8","0.00","4250.88","1344.40","Standard Class"
"1737","ORD-04005","2025-12-09","2025-12-16","CUST-0068","PROD-0022","2","0.10","50.69","16.89","Second Class"
"1738","ORD-05443","2023-12-17","2023-12-20","CUST-0184","PROD-0003","11","0.20","1265.09","208.10","First Class"
"1739","ORD-03639","2025-05-04","2025-05-09","CUST-0142","PROD-0014","5","0.00","934.80","371.75","Second Class"
"1740","ORD-04832","2023-06-04","2023-06-05","CUST-0147","PROD-0002","7","0.10","880.99","260.30","Standard Class"
"1741","ORD-02895","2023-09-22","2023-09-23","CUST-0054","PROD-0001","3","0.15","1166.32","328.96","Standard Class"
"1742","ORD-05431","2024-06-05","2024-06-11","CUST-0216","PROD-0034","3","0.00","557.19","169.32","Standard Class"
"1743","ORD-00178","2024-03-13","2024-03-20","CUST-0200","PROD-0004","11","0.00","6404.09","2844.60","Standard Class"
"1744","ORD-06244","2023-12-16","2023-12-21","CUST-0028","PROD-0021","1","0.10","62.72","11.17","Standard Class"
"1745","ORD-01660","2023-12-28","2023-12-31","CUST-0056","PROD-0032","12","0.20","1718.11","216.07","Standard Class"
"1746","ORD-00383","2024-06-15","2024-06-21","CUST-0126","PROD-0034","6","0.05","1058.66","282.92","Second Class"
"1747","ORD-00797","2025-05-14","2025-05-15","CUST-0189","PROD-0029","7","0.05","310.02","100.16","Standard Class"
"1748","ORD-02974","2024-04-04","2024-04-10","CUST-0171","PROD-0024","6","0.00","531.72","240.84","First Class"
"1749","ORD-01522","2024-11-16","2024-11-23","CUST-0022","PROD-0019","9","0.00","932.22","409.95","Second Class"
"1750","ORD-02212","2024-03-12","2024-03-13","CUST-0152","PROD-0010","12","0.00","2195.88","591.60","Standard Class"
"1751","ORD-04086","2025-10-07","2025-10-11","CUST-0122","PROD-0001","5","0.00","2286.90","891.30","Standard Class"
"1752","ORD-05787","2025-05-31","2025-06-06","CUST-0062","PROD-0002","4","0.00","559.36","204.68","Standard Class"
"1753","ORD-05820","2024-07-14","2024-07-18","CUST-0007","PROD-0017","2","0.15","159.10","59.36","Standard Class"
"1754","ORD-01488","2024-09-14","2024-09-17","CUST-0194","PROD-0023","10","0.15","55.50","9.10","Second Class"
"1755","ORD-03459","2023-07-21","2023-07-28","CUST-0096","PROD-0033","5","0.00","3950.05","1503.85","Standard Class"
"1756","ORD-04541","2024-08-12","2024-08-18","CUST-0087","PROD-0011","4","0.10","1620.36","251.64","Standard Class"
"1757","ORD-05658","2023-11-03","2023-11-09","CUST-0141","PROD-0034","8","0.00","1485.84","451.52","Standard Class"
"1758","ORD-03596","2024-05-12","2024-05-13","CUST-0177","PROD-0038","1","0.00","166.10","41.29","Standard Class"
"1759","ORD-05978","2024-09-14","2024-09-17","CUST-0205","PROD-0007","11","0.15","3830.23","656.07","Standard Class"
"1760","ORD-05795","2024-08-01","2024-08-05","CUST-0035","PROD-0020","2","0.00","106.26","45.14","Standard Class"
"1761","ORD-01156","2024-03-02","2024-03-08","CUST-0087","PROD-0008","8","0.15","1001.16","309.00","Standard Class"
"1762","ORD-06282","2024-10-07","2024-10-12","CUST-0184","PROD-0039","2","0.00","1288.32","451.98","First Class"
"1763","ORD-04252","2025-09-01","2025-09-03","CUST-0038","PROD-0031","10","0.00","1763.90","478.00","Standard Class"
"1764","ORD-00781","2025-04-19","2025-04-23","CUST-0176","PROD-0012","2","0.05","525.48","165.82","Standard Class"
"1765","ORD-01673","2025-06-08","2025-06-13","CUST-0132","PROD-0022","7","0.20","157.70","39.40","Second Class"
"1766","ORD-05359","2024-09-30","2024-10-07","CUST-0078","PROD-0018","6","0.00","470.58","169.14","First Class"
"1767","ORD-03034","2025-11-09","2025-11-10","CUST-0095","PROD-0007","5","0.00","2048.25","605.45","Standard Class"
"1768","ORD-00947","2024-12-13","2024-12-14","CUST-0168","PROD-0023","3","0.15","16.65","2.73","Second Class"
"1769","ORD-05633","2024-09-25","2024-10-02","CUST-0175","PROD-0002","4","0.05","531.39","176.71","Second Class"
"1770","ORD-01564","2025-10-16","2025-10-18","CUST-0190","PROD-0026","2","0.05","146.85","58.77","Standard Class"
"1771","ORD-03394","2024-06-16","2024-06-23","CUST-0036","PROD-0011","2","0.00","900.20","215.84","First Class"
"1772","ORD-04379","2023-08-30","2023-09-06","CUST-0225","PROD-0025","4","0.00","140.16","65.16","First Class"
"1773","ORD-00208","2024-04-05","2024-04-07","CUST-0142","PROD-0018","11","0.00","862.73","310.09","Standard Class"
"1774","ORD-04071","2025-10-25","2025-10-27","CUST-0214","PROD-0014","7","0.00","1308.72","520.45","Standard Class"
"1775","ORD-01973","2024-08-27","2024-08-29","CUST-0233","PROD-0016","6","0.05","206.91","62.19","Standard Class"
"1776","ORD-01400","2025-01-14","2025-01-16","CUST-0137","PROD-0039","6","0.00","3864.96","1355.94","Second Class"
"1777","ORD-00041","2023-07-14","2023-07-21","CUST-0219","PROD-0022","11","0.15","263.30","77.40","Standard Class"
"1778","ORD-05219","2025-02-01","2025-02-02","CUST-0136","PROD-0024","2","0.15","150.65","53.69","Standard Class"
"1779","ORD-03924","2023-12-19","2023-12-23","CUST-0196","PROD-0040","7","0.05","597.50","144.88","Same Day"
"1780","ORD-02721","2025-01-24","2025-01-28","CUST-0230","PROD-0017","2","0.05","177.82","78.08","Standard Class"
"1781","ORD-03117","2024-01-27","2024-01-28","CUST-0153","PROD-0034","4","0.05","705.77","188.61","Standard Class"
"1782","ORD-00574","2024-08-14","2024-08-20","CUST-0088","PROD-0015","9","0.05","761.89","230.17","Standard Class"
"1783","ORD-06235","2024-10-26","2024-11-02","CUST-0058","PROD-0005","7","0.10","1644.05","518.94","Standard Class"
"1784","ORD-06203","2023-10-16","2023-10-17","CUST-0119","PROD-0013","9","0.10","4193.05","1413.85","Standard Class"
"1785","ORD-00075","2023-07-28","2023-07-29","CUST-0061","PROD-0024","11","0.00","974.82","441.54","First Class"
"1786","ORD-00961","2025-04-03","2025-04-10","CUST-0031","PROD-0014","10","0.20","1495.68","369.58","Standard Class"
"1787","ORD-04735","2024-02-20","2024-02-27","CUST-0178","PROD-0032","8","0.00","1431.76","430.40","Second Class"
"1788","ORD-01239","2025-03-29","2025-04-03","CUST-0100","PROD-0021","2","0.10","125.44","22.34","Standard Class"
"1789","ORD-04471","2025-09-07","2025-09-09","CUST-0127","PROD-0021","11","0.10","689.93","122.88","Standard Class"
"1790","ORD-01084","2024-11-26","2024-11-30","CUST-0204","PROD-0007","10","0.00","4096.50","1210.90","Standard Class"
"1791","ORD-05202","2024-10-02","2024-10-05","CUST-0185","PROD-0014","7","0.05","1243.28","455.01","Standard Class"
"1792","ORD-04081","2023-08-15","2023-08-17","CUST-0024","PROD-0007","9","0.10","3318.16","721.12","Standard Class"
"1793","ORD-06432","2025-07-11","2025-07-14","CUST-0225","PROD-0023","2","0.05","12.41","3.13","Second Class"
"1794","ORD-05373","2025-07-05","2025-07-07","CUST-0130","PROD-0010","12","0.00","2195.88","591.60","Standard Class"
"1795","ORD-03424","2024-11-02","2024-11-04","CUST-0078","PROD-0032","5","0.00","894.85","269.00","Standard Class"
"1796","ORD-04460","2025-10-27","2025-11-02","CUST-0193","PROD-0036","8","0.15","3375.45","488.97","Standard Class"
"1797","ORD-04823","2025-09-24","2025-10-01","CUST-0037","PROD-0038","11","0.00","1827.10","454.19","First Class"
"1798","ORD-01063","2024-10-16","2024-10-18","CUST-0139","PROD-0028","10","0.05","220.31","64.01","First Class"
"1799","ORD-01964","2024-04-24","2024-04-30","CUST-0026","PROD-0004","7","0.10","3667.80","1402.67","Standard Class"
"1800","ORD-00642","2025-03-27","2025-03-31","CUST-0215","PROD-0038","9","0.10","1345.41","222.12","First Class"
"1801","ORD-01620","2025-05-16","2025-05-22","CUST-0107","PROD-0019","7","0.00","725.06","318.85","Standard Class"
"1802","ORD-06319","2024-05-29","2024-06-04","CUST-0228","PROD-0008","3","0.00","441.69","182.13","Standard Class"
"1803","ORD-01432","2024-07-27","2024-07-30","CUST-0183","PROD-0004","7","0.00","4075.33","1810.20","Standard Class"
"1804","ORD-04387","2025-04-02","2025-04-06","CUST-0007","PROD-0026","11","0.00","850.19","365.75","Standard Class"
"1805","ORD-04950","2023-12-17","2023-12-22","CUST-0148","PROD-0011","2","0.10","810.18","125.82","Second Class"
"1806","ORD-00454","2024-05-03","2024-05-05","CUST-0190","PROD-0027","6","0.00","424.20","185.28","First Class"
"1807","ORD-06335","2025-02-15","2025-02-16","CUST-0105","PROD-0023","8","0.10","47.02","9.90","Second Class"
"1808","ORD-01632","2025-03-30","2025-04-06","CUST-0001","PROD-0030","12","0.00","6376.32","2016.60","First Class"
"1809","ORD-00437","2024-03-12","2024-03-13","CUST-0068","PROD-0014","1","0.15","158.92","46.31","Standard Class"
"1810","ORD-05273","2025-07-06","2025-07-07","CUST-0247","PROD-0022","8","0.10","202.75","67.55","Standard Class"
"1811","ORD-05332","2025-12-10","2025-12-17","CUST-0135","PROD-0017","12","0.15","954.62","356.18","Standard Class"
"1812","ORD-05869","2024-08-01","2024-08-04","CUST-0021","PROD-0016","10","0.00","363.00","121.80","Standard Class"
"1813","ORD-04662","2023-07-03","2023-07-10","CUST-0129","PROD-0034","12","0.00","2228.76","677.28","Second Class"
"1814","ORD-03670","2024-12-04","2024-12-10","CUST-0039","PROD-0007","9","0.15","3133.82","536.78","Second Class"
"1815","ORD-01406","2024-02-15","2024-02-22","CUST-0133","PROD-0026","5","0.05","367.13","146.93","Second Class"
"1816","ORD-06031","2024-05-24","2024-05-31","CUST-0128","PROD-0032","9","0.05","1530.19","403.66","Second Class"
"1817","ORD-02204","2025-06-29","2025-07-05","CUST-0240","PROD-0022","12","0.20","270.34","67.54","First Class"
"1818","ORD-05523","2024-11-05","2024-11-06","CUST-0119","PROD-0030","1","0.05","504.79","141.48","Standard Class"
"1819","ORD-01415","2025-01-04","2025-01-09","CUST-0001","PROD-0008","6","0.00","883.38","364.26","Standard Class"
"1820","ORD-01412","2024-11-28","2024-11-29","CUST-0134","PROD-0010","6","0.00","1097.94","295.80","Standard Class"
"1821","ORD-01049","2024-09-25","2024-09-29","CUST-0150","PROD-0026","11","0.10","765.17","280.73","Second Class"
"1822","ORD-02061","2025-02-01","2025-02-04","CUST-0123","PROD-0009","12","0.00","5501.52","2375.88","Standard Class"
"1823","ORD-04601","2023-10-03","2023-10-09","CUST-0011","PROD-0016","7","0.00","254.10","85.26","Standard Class"
"1824","ORD-02583","2025-02-07","2025-02-09","CUST-0030","PROD-0008","8","0.00","1177.84","485.68","Standard Class"
"1825","ORD-01644","2025-07-25","2025-07-26","CUST-0193","PROD-0006","7","0.20","3961.66","1161.87","Standard Class"
"1826","ORD-05821","2025-01-05","2025-01-12","CUST-0191","PROD-0008","2","0.10","265.01","91.97","First Class"
"1827","ORD-06366","2025-12-24","2025-12-26","CUST-0008","PROD-0021","12","0.00","836.28","217.68","First Class"
"1828","ORD-00309","2024-12-09","2024-12-15","CUST-0055","PROD-0013","2","0.10","931.79","314.19","Second Class"
"1829","ORD-03087","2023-12-06","2023-12-13","CUST-0013","PROD-0008","7","0.00","1030.61","424.97","Standard Class"
"1830","ORD-04883","2025-03-22","2025-03-27","CUST-0084","PROD-0010","4","0.00","731.96","197.20","Second Class"
"1831","ORD-06453","2023-08-21","2023-08-28","CUST-0016","PROD-0028","3","0.00","69.57","22.68","Second Class"
"1832","ORD-00581","2025-09-29","2025-10-01","CUST-0019","PROD-0031","9","0.00","1587.51","430.20","Second Class"
"1833","ORD-02271","2025-05-13","2025-05-16","CUST-0052","PROD-0012","5","0.00","1382.85","483.70","Standard Class"
"1834","ORD-01762","2024-08-20","2024-08-23","CUST-0217","PROD-0036","6","0.00","2978.34","813.48","Second Class"
"1835","ORD-01249","2024-01-03","2024-01-07","CUST-0048","PROD-0037","4","0.05","2758.57","992.77","First Class"
"1836","ORD-00811","2024-02-15","2024-02-17","CUST-0179","PROD-0035","10","0.05","3975.18","1118.18","Second Class"
"1837","ORD-03789","2025-08-14","2025-08-20","CUST-0056","PROD-0037","9","0.05","6206.79","2233.74","First Class"
"1838","ORD-00556","2024-08-22","2024-08-25","CUST-0051","PROD-0018","8","0.00","627.44","225.52","Second Class"
"1839","ORD-04159","2025-03-14","2025-03-21","CUST-0042","PROD-0021","2","0.10","125.44","22.34","Standard Class"
"1840","ORD-00707","2025-05-20","2025-05-25","CUST-0067","PROD-0035","8","0.05","3180.14","894.54","Standard Class"
"1841","ORD-01741","2025-05-20","2025-05-24","CUST-0075","PROD-0019","2","0.10","186.44","70.38","Standard Class"
"1842","ORD-05749","2025-06-01","2025-06-02","CUST-0227","PROD-0023","6","0.10","35.26","7.42","Standard Class"
"1843","ORD-02447","2025-02-21","2025-02-24","CUST-0026","PROD-0001","4","0.00","1829.52","713.04","Same Day"
"1844","ORD-00902","2023-08-05","2023-08-09","CUST-0232","PROD-0021","10","0.00","696.90","181.40","Standard Class"
"1845","ORD-00352","2025-09-29","2025-10-03","CUST-0108","PROD-0020","2","0.00","106.26","45.14","First Class"
"1846","ORD-00287","2025-05-16","2025-05-17","CUST-0035","PROD-0023","3","0.20","15.67","1.75","Standard Class"
"1847","ORD-02305","2025-09-17","2025-09-20","CUST-0147","PROD-0017","10","0.00","935.90","437.20","First Class"
"1848","ORD-00555","2025-05-08","2025-05-09","CUST-0015","PROD-0016","8","0.00","290.40","97.44","Standard Class"
"1849","ORD-00369","2025-09-23","2025-09-26","CUST-0003","PROD-0007","4","0.00","1638.60","484.36","Standard Class"
"1850","ORD-05173","2025-09-09","2025-09-16","CUST-0185","PROD-0040","10","0.00","898.50","251.90","First Class"
"1851","ORD-00513","2024-01-20","2024-01-21","CUST-0086","PROD-0029","5","0.00","233.10","83.20","Second Class"
"1852","ORD-03942","2025-03-05","2025-03-09","CUST-0004","PROD-0010","6","0.15","933.25","131.11","Standard Class"
"1853","ORD-06313","2024-11-24","2024-11-25","CUST-0098","PROD-0006","10","0.15","6013.24","2013.54","Standard Class"
"1854","ORD-04502","2024-03-16","2024-03-22","CUST-0159","PROD-0026","6","0.00","463.74","199.50","Second Class"
"1855","ORD-02979","2025-11-05","2025-11-06","CUST-0010","PROD-0007","5","0.05","1945.84","503.04","Same Day"
"1856","ORD-01505","2025-03-19","2025-03-24","CUST-0170","PROD-0011","10","0.15","3825.85","404.05","First Class"
"1857","ORD-00888","2023-08-31","2023-09-01","CUST-0083","PROD-0037","2","0.05","1379.29","496.39","Standard Class"
"1858","ORD-05605","2025-01-23","2025-01-27","CUST-0218","PROD-0006","5","0.00","3537.20","1537.35","Standard Class"
"1859","ORD-01698","2025-06-20","2025-06-25","CUST-0145","PROD-0033","3","0.00","2370.03","902.31","Standard Class"
"1860","ORD-04324","2025-10-24","2025-10-29","CUST-0061","PROD-0011","10","0.20","3600.80","179.00","Standard Class"
"1861","ORD-05711","2024-10-12","2024-10-16","CUST-0009","PROD-0015","10","0.00","891.10","300.30","Standard Class"
"1862","ORD-00233","2025-08-04","2025-08-09","CUST-0190","PROD-0020","6","0.00","318.78","135.42","Standard Class"
"1863","ORD-05521","2025-11-11","2025-11-14","CUST-0001","PROD-0038","10","0.15","1411.85","163.75","Standard Class"
"1864","ORD-05272","2024-06-25","2024-07-01","CUST-0056","PROD-0039","3","0.00","1932.48","677.97","Standard Class"
"1865","ORD-02824","2023-10-27","2023-10-31","CUST-0097","PROD-0036","1","0.00","496.39","135.58","First Class"
"1866","ORD-02374","2024-10-22","2024-10-25","CUST-0226","PROD-0004","11","0.00","6404.09","2844.60","Standard Class"
"1867","ORD-04772","2024-05-10","2024-05-11","CUST-0141","PROD-0030","1","0.05","504.79","141.48","Standard Class"
"1868","ORD-02981","2024-08-19","2024-08-20","CUST-0218","PROD-0027","9","0.00","636.30","277.92","Standard Class"
"1869","ORD-04117","2024-07-25","2024-07-30","CUST-0133","PROD-0034","10","0.20","1485.84","192.94","Standard Class"
"1870","ORD-05308","2024-04-02","2024-04-07","CUST-0060","PROD-0015","7","0.00","623.77","210.21","Standard Class"
"1871","ORD-06385","2024-12-10","2024-12-11","CUST-0095","PROD-0013","8","0.00","4141.28","1670.88","Standard Class"
"1872","ORD-02768","2025-07-17","2025-07-21","CUST-0159","PROD-0038","11","0.05","1735.74","362.83","Standard Class"
"1873","ORD-03515","2025-10-09","2025-10-12","CUST-0210","PROD-0018","12","0.05","894.10","291.22","Standard Class"
"1874","ORD-05478","2025-11-09","2025-11-14","CUST-0154","PROD-0011","12","0.05","5131.14","1024.98","Standard Class"
"1875","ORD-00788","2025-06-14","2025-06-16","CUST-0220","PROD-0025","3","0.10","94.61","38.36","Second Class"
"1876","ORD-04906","2023-08-17","2023-08-22","CUST-0092","PROD-0010","10","0.10","1646.91","310.01","Standard Class"
"1877","ORD-01188","2024-09-06","2024-09-10","CUST-0180","PROD-0008","8","0.15","1001.16","309.00","Standard Class"
"1878","ORD-00053","2024-08-13","2024-08-16","CUST-0092","PROD-0037","12","0.00","8711.28","3413.88","Same Day"
"1879","ORD-00739","2025-09-14","2025-09-15","CUST-0215","PROD-0037","7","0.00","5081.58","1991.43","Standard Class"
"1880","ORD-05856","2023-09-20","2023-09-22","CUST-0115","PROD-0018","4","0.00","313.72","112.76","Second Class"
"1881","ORD-04788","2024-08-07","2024-08-12","CUST-0054","PROD-0017","5","0.00","467.95","218.60","Standard Class"
"1882","ORD-01812","2024-02-20","2024-02-25","CUST-0108","PROD-0034","12","0.10","2005.88","454.40","Standard Class"
"1883","ORD-02331","2025-02-01","2025-02-05","CUST-0250","PROD-0027","4","0.05","268.66","109.38","Second Class"
"1884","ORD-03665","2025-04-12","2025-04-17","CUST-0049","PROD-0015","7","0.00","623.77","210.21","Standard Class"
"1885","ORD-04025","2025-08-16","2025-08-20","CUST-0103","PROD-0009","2","0.00","916.92","395.98","Standard Class"
"1886","ORD-05040","2024-02-29","2024-03-01","CUST-0200","PROD-0039","1","0.00","644.16","225.99","Standard Class"
"1887","ORD-01101","2025-12-30","2026-01-01","CUST-0122","PROD-0032","3","0.05","510.06","134.55","Standard Class"
"1888","ORD-01103","2025-09-14","2025-09-15","CUST-0207","PROD-0030","2","0.10","956.45","229.83","First Class"
"1889","ORD-06252","2024-05-16","2024-05-22","CUST-0243","PROD-0022","5","0.00","140.80","56.30","Same Day"
"1890","ORD-06109","2025-07-19","2025-07-20","CUST-0129","PROD-0014","11","0.00","2056.56","817.85","Second Class"
"1891","ORD-02354","2025-09-06","2025-09-09","CUST-0093","PROD-0019","12","0.00","1242.96","546.60","Second Class"
"1892","ORD-00291","2024-11-20","2024-11-21","CUST-0196","PROD-0008","11","0.00","1619.53","667.81","Second Class"
"1893","ORD-00240","2024-08-27","2024-08-30","CUST-0005","PROD-0029","7","0.00","326.34","116.48","Second Class"
"1894","ORD-00125","2023-10-25","2023-10-27","CUST-0040","PROD-0005","11","0.00","2870.56","1102.53","Second Class"
"1895","ORD-05326","2025-01-14","2025-01-16","CUST-0131","PROD-0030","5","0.20","2125.44","308.89","Second Class"
"1896","ORD-00572","2024-09-25","2024-09-28","CUST-0007","PROD-0032","5","0.15","760.62","134.77","Standard Class"
"1897","ORD-03000","2025-08-13","2025-08-19","CUST-0220","PROD-0008","7","0.00","1030.61","424.97","Second Class"
"1898","ORD-03645","2024-11-16","2024-11-17","CUST-0163","PROD-0014","5","0.15","794.58","231.53","Second Class"
"1899","ORD-05071","2024-10-20","2024-10-23","CUST-0144","PROD-0022","4","0.10","101.38","33.78","Standard Class"
"1900","ORD-03962","2025-05-25","2025-05-28","CUST-0036","PROD-0019","12","0.00","1242.96","546.60","Standard Class"
"1901","ORD-06074","2024-02-08","2024-02-12","CUST-0180","PROD-0008","1","0.05","139.87","53.35","Second Class"
"1902","ORD-01886","2023-12-12","2023-12-13","CUST-0239","PROD-0027","8","0.10","509.04","190.48","Second Class"
"1903","ORD-06258","2024-11-03","2024-11-06","CUST-0061","PROD-0027","8","0.00","565.60","247.04","Standard Class"
"1904","ORD-04574","2025-02-13","2025-02-20","CUST-0056","PROD-0013","3","0.05","1475.33","548.93","Second Class"
"1905","ORD-04134","2024-05-24","2024-05-28","CUST-0221","PROD-0026","8","0.00","618.32","266.00","Standard Class"
"1906","ORD-06359","2025-12-12","2025-12-14","CUST-0103","PROD-0006","6","0.05","4032.41","1632.59","First Class"
"1907","ORD-00733","2024-09-19","2024-09-26","CUST-0130","PROD-0027","3","0.05","201.50","82.04","Standard Class"
"1908","ORD-02747","2024-10-27","2024-11-01","CUST-0211","PROD-0031","3","0.00","529.17","143.40","First Class"
"1909","ORD-00264","2024-04-15","2024-04-17","CUST-0029","PROD-0022","12","0.00","337.92","135.12","Standard Class"
"1910","ORD-00713","2023-12-19","2023-12-21","CUST-0057","PROD-0032","2","0.00","357.94","107.60","Standard Class"
"1911","ORD-03601","2023-08-29","2023-09-04","CUST-0233","PROD-0024","10","0.00","886.20","401.40","Standard Class"
"1912","ORD-01277","2025-11-24","2025-12-01","CUST-0226","PROD-0027","1","0.00","70.70","30.88","Standard Class"
"1913","ORD-03402","2024-06-25","2024-07-01","CUST-0039","PROD-0030","7","0.05","3533.54","990.37","Same Day"
"1914","ORD-03935","2025-02-07","2025-02-11","CUST-0009","PROD-0011","3","0.20","1080.24","53.70","Standard Class"
"1915","ORD-02921","2023-06-28","2023-07-01","CUST-0019","PROD-0040","3","0.00","269.55","75.57","Second Class"
"1916","ORD-02012","2025-10-28","2025-11-04","CUST-0124","PROD-0022","1","0.00","28.16","11.26","Standard Class"
"1917","ORD-04309","2024-11-30","2024-12-07","CUST-0033","PROD-0028","5","0.00","115.95","37.80","Standard Class"
"1918","ORD-04456","2024-01-16","2024-01-17","CUST-0159","PROD-0009","7","0.00","3209.22","1385.93","Standard Class"
"1919","ORD-01350","2025-07-03","2025-07-05","CUST-0203","PROD-0035","2","0.00","836.88","265.48","Standard Class"
"1920","ORD-05999","2024-11-29","2024-12-01","CUST-0205","PROD-0017","6","0.05","533.46","234.24","First Class"
"1921","ORD-05367","2025-11-02","2025-11-05","CUST-0143","PROD-0031","1","0.00","176.39","47.80","Standard Class"
"1922","ORD-00370","2024-09-01","2024-09-03","CUST-0149","PROD-0037","8","0.00","5807.52","2275.92","Standard Class"
"1923","ORD-03950","2025-07-27","2025-07-28","CUST-0096","PROD-0008","4","0.00","588.92","242.84","Standard Class"
"1924","ORD-01253","2023-12-29","2024-01-02","CUST-0077","PROD-0028","6","0.15","118.27","24.49","First Class"
